0.013117,0.000000,0.500000,0.001482,0.125047,0.058584,0.821791,0.184753,0.297293,0.292547,0.285888,0.319016,0.290807,0.297646,0.277445,0.238201,0.351292,0.450034,0.449620
0.013086,-0.000000,0.500000,0.001539,0.112183,0.058928,0.825818,0.176785,0.288862,0.279767,0.261320,0.300174,0.271543,0.285736,0.260224,0.218382,0.338151,0.438990,0.431174
0.013132,0.000000,0.500000,0.001801,0.117870,0.058811,0.814085,0.187217,0.283054,0.290832,0.287325,0.321842,0.295007,0.308956,0.284365,0.237106,0.347793,0.433119,0.449684
0.013083,-0.000000,0.500000,0.001232,0.123011,0.058561,0.821482,0.171414,0.299830,0.292925,0.289569,0.323519,0.295478,0.307898,0.284297,0.243141,0.348294,0.439280,0.447214
0.013158,0.000000,0.500000,0.001553,0.124922,0.058413,0.825499,0.174403,0.302895,0.285735,0.287537,0.320195,0.291915,0.299240,0.279370,0.241534,0.339674,0.436083,0.437422
0.013111,-0.000000,0.500000,0.001254,0.118600,0.058523,0.831094,0.181643,0.285712,0.280486,0.272558,0.305047,0.277130,0.289151,0.265418,0.228025,0.332672,0.422909,0.436469
0.013144,0.000000,0.500000,0.001570,0.121739,0.058118,0.827001,0.182383,0.299081,0.292642,0.280929,0.316337,0.287661,0.301180,0.276297,0.235777,0.351468,0.443216,0.448606
0.013227,-0.000000,0.500000,0.001748,0.122736,0.058666,0.833925,0.192663,0.294877,0.298059,0.284346,0.323819,0.295865,0.307155,0.284222,0.240453,0.348767,0.436482,0.455193
0.013124,0.000000,0.500000,0.001329,0.116832,0.057142,0.839135,0.169453,0.284429,0.279541,0.267287,0.305003,0.278209,0.289919,0.266402,0.224205,0.329219,0.427114,0.433537
0.013175,-0.000000,0.500000,0.001734,0.122602,0.057541,0.827944,0.168679,0.289083,0.281970,0.269769,0.310728,0.283929,0.293200,0.272121,0.228453,0.332741,0.426223,0.437673
0.013138,0.000000,0.500000,0.001715,0.113738,0.056963,0.843996,0.167102,0.275107,0.269467,0.254976,0.293818,0.267528,0.280563,0.256775,0.214207,0.316179,0.410061,0.421021
0.013180,-0.000000,0.500000,0.001450,0.114970,0.056126,0.842926,0.165644,0.276238,0.268899,0.257534,0.296570,0.270586,0.280295,0.259022,0.215024,0.315649,0.424616,0.420737
0.013179,0.000000,0.500000,0.001706,0.124707,0.056647,0.835038,0.173086,0.289706,0.288956,0.268640,0.311619,0.285514,0.299051,0.274711,0.228143,0.339544,0.430898,0.447316
0.013150,-0.000000,0.500000,0.001807,0.124912,0.056714,0.832672,0.171298,0.293485,0.282648,0.264944,0.305450,0.279740,0.294345,0.268936,0.224102,0.331076,0.428079,0.434068
0.013121,0.000000,0.500000,0.001555,0.122955,0.056815,0.828329,0.165926,0.289443,0.284373,0.271518,0.317166,0.287805,0.299266,0.276103,0.231842,0.325535,0.432183,0.452483
0.013076,-0.000000,0.500000,0.001445,0.118605,0.057162,0.835818,0.172426,0.283231,0.288045,0.271562,0.311345,0.285326,0.299435,0.275085,0.231430,0.339313,0.425897,0.446302
0.013110,0.000000,0.500000,0.001242,0.124107,0.057517,0.824280,0.165913,0.294769,0.291138,0.268888,0.309832,0.284462,0.298317,0.274009,0.226709,0.348139,0.442359,0.448963
0.013179,-0.000000,0.500000,0.001710,0.123925,0.057411,0.831416,0.170459,0.285763,0.280303,0.263665,0.307500,0.280664,0.295602,0.269534,0.222491,0.334517,0.433284,0.447446
0.013186,0.000000,0.500000,0.002083,0.132863,0.057366,0.824229,0.178241,0.301178,0.297500,0.275807,0.319992,0.294484,0.308350,0.284035,0.236805,0.349301,0.447617,0.456730
0.013153,-0.000000,0.500000,0.001920,0.137644,0.057098,0.820530,0.179494,0.308398,0.295757,0.275471,0.318563,0.292673,0.306243,0.282476,0.235999,0.348589,0.454362,0.450396
0.013211,0.000000,0.500000,0.001696,0.122582,0.056163,0.827065,0.171513,0.291122,0.282060,0.257983,0.299155,0.275514,0.289851,0.265355,0.220852,0.333350,0.438537,0.429967
0.013129,-0.000000,0.500000,0.001821,0.121947,0.055987,0.826886,0.171180,0.290691,0.280446,0.258968,0.302991,0.278098,0.291665,0.267672,0.218778,0.329990,0.433579,0.438397
0.013136,0.000000,0.500000,0.001548,0.139757,0.057331,0.810873,0.175399,0.310111,0.301480,0.278986,0.320998,0.296017,0.309045,0.286286,0.240103,0.355715,0.457143,0.451838
0.013198,-0.000000,0.500000,0.002108,0.150641,0.056673,0.811589,0.175518,0.323566,0.308803,0.279161,0.322487,0.299305,0.312197,0.288785,0.242812,0.358843,0.457082,0.458280
0.013109,0.000000,0.500000,0.001469,0.142416,0.056674,0.807744,0.167546,0.307271,0.298223,0.271944,0.315333,0.291038,0.306937,0.282134,0.234090,0.353253,0.458029,0.451456
0.013177,-0.000000,0.500000,0.001631,0.133434,0.056880,0.817688,0.174268,0.306377,0.299089,0.273605,0.315800,0.291634,0.305438,0.281640,0.234351,0.349086,0.446117,0.452575
0.013215,0.000000,0.500000,0.001861,0.142168,0.057730,0.816463,0.181323,0.320154,0.303555,0.278096,0.323901,0.299331,0.314083,0.289730,0.240250,0.354246,0.462731,0.462918
0.013167,-0.000000,0.500000,0.001815,0.133616,0.057158,0.820995,0.174315,0.313090,0.298642,0.273219,0.317263,0.291932,0.307459,0.282428,0.234718,0.350175,0.450955,0.453338
0.013131,0.000000,0.500000,0.001600,0.152093,0.056951,0.808763,0.178862,0.328175,0.321211,0.291177,0.338071,0.313342,0.328006,0.304155,0.255506,0.376260,0.465718,0.476972
0.013151,-0.000000,0.500000,0.001843,0.162273,0.057593,0.794863,0.171272,0.341023,0.334767,0.299761,0.344996,0.321854,0.337366,0.312409,0.264237,0.390560,0.487761,0.486132
0.013184,0.000000,0.500000,0.001546,0.161601,0.057733,0.794045,0.181211,0.341012,0.332755,0.300050,0.346203,0.322470,0.338908,0.313841,0.262672,0.385550,0.484673,0.486267
0.013174,-0.000000,0.500000,0.001890,0.155594,0.056825,0.798859,0.179060,0.331190,0.314366,0.277843,0.328118,0.304100,0.320788,0.296008,0.246311,0.367990,0.474708,0.466914
0.013156,0.000000,0.500000,0.001847,0.150035,0.057347,0.797812,0.176072,0.332773,0.314073,0.284286,0.328306,0.304627,0.320242,0.295698,0.246730,0.369676,0.472702,0.468075
0.013273,-0.000000,0.500000,0.001770,0.160351,0.057313,0.802855,0.176043,0.333887,0.319036,0.288935,0.335145,0.312577,0.327459,0.303630,0.252910,0.373740,0.475396,0.472752
0.013202,0.000000,0.500000,0.001884,0.155140,0.057562,0.807178,0.175980,0.331801,0.321433,0.292072,0.338395,0.313961,0.328437,0.304039,0.254231,0.374356,0.473145,0.477064
0.013136,-0.000000,0.500000,0.001432,0.160254,0.056972,0.798397,0.174853,0.337205,0.318026,0.287510,0.333712,0.310783,0.327916,0.302002,0.250372,0.370740,0.482622,0.478841
0.013169,0.000000,0.500000,0.001687,0.164640,0.056894,0.800114,0.182687,0.335874,0.326044,0.295040,0.338293,0.314293,0.329640,0.304789,0.257355,0.377821,0.472084,0.470959
0.013168,-0.000000,0.500000,0.002021,0.175348,0.058548,0.791390,0.179521,0.357275,0.348077,0.315519,0.361465,0.337252,0.350583,0.327476,0.279078,0.398216,0.499195,0.500679
0.013178,0.000000,0.500000,0.001855,0.202257,0.058649,0.769118,0.185092,0.386175,0.374949,0.329163,0.381052,0.357550,0.378365,0.350603,0.298020,0.427798,0.527481,0.527671
0.013200,-0.000000,0.500000,0.001920,0.187872,0.059394,0.773788,0.182006,0.376855,0.368079,0.329109,0.376179,0.353876,0.371644,0.346002,0.293353,0.428317,0.517393,0.526735
0.013191,0.000000,0.500000,0.001869,0.190627,0.059422,0.767570,0.189430,0.366882,0.370430,0.336242,0.381121,0.358019,0.375032,0.349986,0.299221,0.423368,0.525122,0.521211
0.013223,-0.000000,0.500000,0.002190,0.204481,0.059376,0.767430,0.191977,0.394774,0.391062,0.351589,0.398626,0.374516,0.392551,0.366054,0.315014,0.443317,0.532335,0.544670
0.013198,0.000000,0.500000,0.001576,0.209637,0.058873,0.763152,0.190565,0.400611,0.386020,0.345157,0.395100,0.370992,0.389757,0.363356,0.310859,0.440216,0.533129,0.548633
0.013165,-0.000000,0.500000,0.002076,0.197383,0.060270,0.765792,0.190286,0.388458,0.376865,0.340185,0.387809,0.364357,0.381324,0.356183,0.304125,0.433284,0.533195,0.533249
0.013200,0.000000,0.500000,0.001991,0.197326,0.060290,0.762225,0.192365,0.392564,0.386862,0.347363,0.394802,0.371350,0.388381,0.363344,0.311919,0.444443,0.544528,0.538858
0.013181,-0.000000,0.500000,0.002338,0.208154,0.059913,0.759788,0.184763,0.399817,0.388588,0.347640,0.396115,0.372214,0.391250,0.365094,0.312806,0.446502,0.543974,0.544053
0.013139,0.000000,0.500000,0.001906,0.210736,0.060405,0.751050,0.184800,0.411345,0.397068,0.357880,0.405748,0.381817,0.398911,0.373429,0.320837,0.455317,0.557380,0.556899
0.013143,-0.000000,0.500000,0.001643,0.203397,0.059420,0.757919,0.185993,0.394255,0.387613,0.344429,0.393182,0.371120,0.390211,0.364599,0.311536,0.444202,0.540259,0.542239
0.013178,0.000000,0.500000,0.002329,0.249287,0.063633,0.718102,0.203218,0.462841,0.459983,0.423741,0.466126,0.443401,0.461178,0.436469,0.384365,0.519963,0.605638,0.612569
0.013175,-0.000000,0.500000,0.002271,0.250939,0.062738,0.713226,0.198542,0.458731,0.454009,0.407523,0.453750,0.433002,0.453215,0.427437,0.373792,0.514810,0.610599,0.609319
0.013164,0.000010,0.500000,0.002400,0.255573,0.063440,0.713669,0.201389,0.455196,0.456361,0.411720,0.459775,0.437471,0.455498,0.429551,0.378044,0.507277,0.599147,0.606143
0.013187,-0.000023,0.500000,0.002536,0.248236,0.064271,0.708900,0.200283,0.466283,0.463731,0.424048,0.468023,0.445206,0.464237,0.439231,0.386884,0.524633,0.618558,0.619036
0.013146,-0.000000,0.500000,0.002303,0.253544,0.063875,0.708482,0.199814,0.461922,0.467487,0.422235,0.468096,0.447222,0.466664,0.441377,0.387911,0.525871,0.608622,0.618838
0.013155,-0.000008,0.500000,0.002868,0.276998,0.065892,0.689159,0.214244,0.505419,0.500552,0.451255,0.496706,0.474967,0.495944,0.468831,0.415596,0.559995,0.650499,0.649690
0.013179,-0.000000,0.500000,0.002232,0.272209,0.064118,0.701596,0.201787,0.486800,0.477888,0.429391,0.476830,0.455437,0.475710,0.450147,0.396470,0.541187,0.636384,0.633751
0.013237,-0.000000,0.500000,0.002259,0.254670,0.065005,0.694428,0.212647,0.480842,0.477613,0.433293,0.478113,0.454604,0.475060,0.447728,0.395531,0.536188,0.634665,0.623502
0.013193,0.000021,0.500000,0.002459,0.266231,0.064954,0.699859,0.204583,0.483898,0.476601,0.429588,0.476009,0.453288,0.471019,0.446934,0.394767,0.541161,0.631503,0.624760
0.013224,0.000000,0.500000,0.002364,0.247252,0.063141,0.716084,0.199508,0.458898,0.453039,0.401901,0.447206,0.426070,0.448112,0.420751,0.367024,0.513175,0.608894,0.599841
0.013136,0.000029,0.500000,0.002648,0.319310,0.068476,0.647055,0.222252,0.571380,0.573299,0.521558,0.563705,0.542495,0.562551,0.537031,0.485589,0.632519,0.713869,0.714162
0.013093,0.000120,0.500000,0.002863,0.291035,0.067500,0.656637,0.221589,0.541667,0.548826,0.502768,0.544020,0.523230,0.542527,0.518234,0.467592,0.610787,0.687175,0.685923
0.013075,0.000033,0.500000,0.002595,0.306856,0.068384,0.649487,0.223333,0.562065,0.569266,0.514295,0.559353,0.539207,0.558857,0.533732,0.483246,0.630117,0.712042,0.704729
0.013172,0.000021,0.500000,0.002557,0.308123,0.067923,0.658468,0.222752,0.551817,0.561220,0.510440,0.554263,0.533576,0.553904,0.528909,0.479286,0.617696,0.704553,0.695538
0.013115,0.000009,0.500000,0.002934,0.307240,0.068537,0.651545,0.226406,0.559589,0.561833,0.513837,0.554864,0.535330,0.555036,0.530749,0.482594,0.623520,0.701820,0.693849
0.013163,-0.000017,0.500000,0.002566,0.315907,0.068662,0.649339,0.218043,0.568303,0.572208,0.519403,0.563665,0.542425,0.564048,0.538638,0.487525,0.634247,0.712983,0.713031
0.013072,0.000067,0.500000,0.002436,0.299658,0.067158,0.667192,0.219318,0.539900,0.541369,0.490961,0.534660,0.512018,0.531821,0.506417,0.454910,0.603428,0.687147,0.683761
0.013109,0.000043,0.500000,0.002686,0.316589,0.069283,0.643536,0.228811,0.569417,0.576001,0.521521,0.565566,0.544271,0.563788,0.539383,0.487671,0.639093,0.720144,0.716090
0.013111,0.000055,0.500000,0.002719,0.313306,0.068658,0.646843,0.223119,0.566123,0.575468,0.523239,0.566399,0.545022,0.566802,0.540452,0.491357,0.636617,0.713153,0.716248
0.013081,-0.000012,0.500000,0.002486,0.306636,0.068036,0.655573,0.227049,0.549618,0.559945,0.508725,0.552786,0.532237,0.552224,0.527623,0.474373,0.620767,0.709756,0.705487
0.013081,0.000078,0.500000,0.002882,0.336982,0.072060,0.615752,0.233340,0.612350,0.627032,0.576071,0.617679,0.597603,0.618328,0.594517,0.546915,0.688981,0.758297,0.763195
0.013095,0.000159,0.500000,0.002783,0.338431,0.071691,0.612861,0.232172,0.618931,0.632004,0.585419,0.625744,0.606106,0.625113,0.601662,0.554525,0.688245,0.764206,0.763451
0.013076,0.000071,0.500000,0.002901,0.344695,0.071399,0.613188,0.239736,0.613706,0.638186,0.590958,0.628467,0.609533,0.628594,0.605142,0.556205,0.695436,0.762341,0.765116
0.013088,0.000082,0.500000,0.003059,0.338727,0.071893,0.611147,0.233343,0.616360,0.644007,0.594441,0.632370,0.611644,0.632669,0.607951,0.560114,0.703734,0.768539,0.772718
0.013087,0.000022,0.500000,0.002788,0.335882,0.072025,0.609680,0.238964,0.621049,0.639780,0.593604,0.629337,0.608366,0.630378,0.605314,0.557391,0.700753,0.770814,0.769888
0.013092,0.000112,0.500000,0.002755,0.346120,0.073413,0.611245,0.236608,0.624584,0.644101,0.597436,0.635878,0.616592,0.636749,0.613122,0.565290,0.704465,0.774192,0.778261
0.013089,0.000104,0.500000,0.003175,0.357922,0.072569,0.602601,0.235240,0.630317,0.650693,0.601510,0.638100,0.616907,0.639730,0.613480,0.563577,0.711811,0.776996,0.776586
0.013021,0.000021,0.500000,0.002696,0.338926,0.072162,0.610961,0.235188,0.617243,0.639223,0.595495,0.631932,0.611603,0.631394,0.606737,0.559053,0.696183,0.762655,0.769313
0.013081,0.000028,0.500000,0.002856,0.341287,0.072922,0.601314,0.238169,0.623640,0.661931,0.614482,0.652478,0.631838,0.651794,0.626617,0.579329,0.708624,0.778472,0.777606
0.013040,-0.000008,0.500000,0.003154,0.354554,0.072540,0.601828,0.241122,0.633063,0.650600,0.601022,0.639067,0.618507,0.641219,0.616348,0.566546,0.712345,0.786265,0.779577
0.012982,0.000116,0.500000,0.003038,0.373544,0.075131,0.585461,0.246664,0.660209,0.701421,0.650853,0.686492,0.665883,0.689207,0.665604,0.620424,0.753071,0.808811,0.816403
0.013012,0.000112,0.500000,0.003098,0.387734,0.076479,0.578935,0.251362,0.678332,0.714969,0.672261,0.705846,0.686510,0.707446,0.681317,0.635590,0.767604,0.819469,0.831100
0.012975,0.000044,0.500000,0.002924,0.362615,0.074759,0.578190,0.245859,0.659436,0.697590,0.652798,0.683467,0.661881,0.690154,0.664310,0.619154,0.750796,0.809777,0.816261
0.013017,0.000204,0.500000,0.003188,0.362993,0.075316,0.580896,0.251578,0.668517,0.702227,0.658591,0.692755,0.672343,0.694688,0.667959,0.623513,0.752190,0.814102,0.819693
0.013004,0.000149,0.500000,0.002977,0.360871,0.075093,0.586925,0.246745,0.655246,0.700917,0.651547,0.684296,0.665696,0.689864,0.665554,0.620586,0.753848,0.806420,0.819233
0.012984,0.000065,0.500000,0.002997,0.366503,0.074987,0.581982,0.245403,0.662314,0.698927,0.653365,0.687165,0.667707,0.688975,0.663985,0.618816,0.753759,0.805342,0.814048
0.012998,0.000104,0.500000,0.003103,0.379557,0.075570,0.581277,0.248039,0.665890,0.703269,0.654496,0.689988,0.670943,0.692668,0.667332,0.621908,0.757334,0.811309,0.819004
0.013015,0.000133,0.500000,0.003508,0.360309,0.075083,0.585997,0.247661,0.652395,0.693353,0.652594,0.685052,0.663037,0.685578,0.661630,0.616067,0.749038,0.805310,0.812047
0.013007,0.000079,0.500000,0.003048,0.364121,0.076230,0.584750,0.245357,0.666252,0.706821,0.663535,0.696825,0.677113,0.698211,0.673990,0.630852,0.759518,0.813459,0.822293
0.012919,0.000117,0.500000,0.002931,0.369606,0.074972,0.578619,0.248694,0.664789,0.704913,0.662647,0.697535,0.677374,0.698449,0.673475,0.627665,0.755150,0.816071,0.819004
0.012908,0.000174,0.500000,0.003616,0.367496,0.077339,0.569238,0.255939,0.691499,0.739548,0.696621,0.727922,0.709079,0.730870,0.706724,0.664253,0.787006,0.842192,0.844544
0.012888,-0.000022,0.500000,0.003572,0.372401,0.077480,0.566500,0.253096,0.695237,0.738188,0.690025,0.725024,0.706643,0.730579,0.707343,0.665326,0.790887,0.840803,0.849098
0.012868,0.000187,0.500000,0.004013,0.383206,0.077252,0.563293,0.254495,0.702190,0.748711,0.695534,0.733168,0.714613,0.738349,0.714196,0.671986,0.797726,0.849751,0.854572
0.012867,0.000150,0.500000,0.003375,0.377874,0.078027,0.560743,0.256704,0.703160,0.746946,0.696798,0.733357,0.713092,0.737171,0.711857,0.669411,0.796540,0.842247,0.850782
0.012917,0.000250,0.500000,0.003796,0.376627,0.077589,0.566422,0.256264,0.696686,0.743056,0.693378,0.727256,0.708713,0.732492,0.708336,0.664714,0.797296,0.841126,0.853486
0.012854,0.000073,0.500000,0.003573,0.371978,0.078407,0.566932,0.254666,0.697956,0.746008,0.705612,0.738840,0.719397,0.742926,0.716805,0.674487,0.796624,0.839784,0.850911
0.012822,0.000152,0.500000,0.003653,0.370594,0.077971,0.571991,0.250427,0.692627,0.740998,0.702842,0.733226,0.713986,0.736129,0.712582,0.672292,0.788384,0.836760,0.845922
0.012864,0.000176,0.500000,0.003865,0.383745,0.078185,0.560252,0.256522,0.707534,0.752028,0.707797,0.740915,0.721263,0.744963,0.719583,0.679580,0.800813,0.847336,0.855690
0.012873,0.000238,0.500000,0.003608,0.375167,0.077643,0.567091,0.260606,0.694430,0.746481,0.701758,0.735235,0.716945,0.739237,0.714799,0.673192,0.794866,0.840202,0.851445
0.012809,0.000264,0.500000,0.003500,0.372169,0.077776,0.568628,0.256593,0.694777,0.739951,0.692598,0.727898,0.709227,0.733717,0.710109,0.668924,0.789424,0.840929,0.843943
0.013094,0.000126,0.500000,0.004126,0.373243,0.078896,0.556160,0.261211,0.708625,0.764985,0.713784,0.750220,0.729990,0.756273,0.730318,0.688047,0.815199,0.863001,0.867887
0.012560,0.000158,0.500000,0.003912,0.378067,0.078599,0.555107,0.263670,0.715405,0.777790,0.727756,0.763629,0.744825,0.769954,0.744153,0.703489,0.821344,0.860990,0.871375
0.012740,0.000361,0.500000,0.003941,0.382187,0.078419,0.553432,0.269540,0.718711,0.776664,0.731745,0.765173,0.745205,0.769824,0.744818,0.704804,0.821032,0.862891,0.871720
0.012910,0.000307,0.500000,0.004253,0.370558,0.078631,0.555017,0.266887,0.710332,0.776774,0.723561,0.760519,0.742275,0.769678,0.742368,0.698911,0.815132,0.862694,0.864624
0.012570,0.000417,0.500000,0.004181,0.373317,0.078910,0.548208,0.268709,0.716382,0.790894,0.744743,0.777388,0.756983,0.782455,0.758069,0.720125,0.826102,0.869090,0.873265
0.012665,0.000199,0.500000,0.003779,0.367892,0.078329,0.551907,0.266464,0.716675,0.774505,0.728767,0.764239,0.743280,0.768369,0.739262,0.698157,0.813149,0.858767,0.869914
0.012724,0.000257,0.500000,0.004017,0.374526,0.079305,0.552306,0.265366,0.715972,0.779023,0.732433,0.766681,0.746283,0.772762,0.745802,0.707935,0.819994,0.862682,0.870128
0.012495,0.000007,0.500000,0.003602,0.371971,0.078669,0.555880,0.265752,0.713447,0.770128,0.719679,0.757548,0.740535,0.765957,0.739132,0.699528,0.815420,0.859832,0.866834
0.012757,0.000306,0.500000,0.003675,0.386823,0.078837,0.549798,0.268827,0.717088,0.784960,0.734183,0.769598,0.751176,0.776130,0.749627,0.709878,0.826034,0.862463,0.871693
0.012763,0.000170,0.500000,0.004043,0.381662,0.079531,0.553843,0.263185,0.717100,0.772169,0.726335,0.763351,0.742832,0.768102,0.740054,0.700837,0.816606,0.860793,0.870367
0.012634,0.000561,0.500000,0.003971,0.378691,0.078785,0.546932,0.273400,0.725510,0.803031,0.756328,0.793456,0.768745,0.796093,0.765924,0.724872,0.843178,0.874036,0.887149
0.012778,0.000463,0.500000,0.004002,0.377626,0.079205,0.545015,0.269688,0.730676,0.810212,0.763971,0.799682,0.776472,0.802201,0.774600,0.734592,0.845058,0.876888,0.884748
0.012974,0.000310,0.500000,0.004041,0.379376,0.078301,0.547815,0.274684,0.732510,0.803905,0.754629,0.792772,0.770518,0.797917,0.769674,0.729698,0.842786,0.870895,0.886464
0.012552,0.000339,0.500000,0.004292,0.371585,0.078373,0.548215,0.268660,0.729120,0.790545,0.740369,0.776500,0.756851,0.782218,0.754810,0.713617,0.836124,0.869662,0.880932
0.012671,0.000264,0.500000,0.004512,0.376468,0.078961,0.545513,0.263773,0.723843,0.800337,0.750184,0.787124,0.767424,0.796730,0.765448,0.725713,0.837283,0.874436,0.883979
0.012855,0.000379,0.500000,0.004098,0.375880,0.078760,0.544876,0.266668,0.726801,0.800201,0.750934,0.787803,0.763998,0.790993,0.763101,0.723824,0.839480,0.867789,0.882071
0.013075,0.000149,0.500000,0.004462,0.384595,0.079115,0.543391,0.274613,0.736586,0.803923,0.747095,0.790479,0.768382,0.795618,0.765364,0.723790,0.846247,0.872934,0.888088
0.012718,0.000289,0.500000,0.004453,0.386754,0.078930,0.546176,0.269931,0.732678,0.801494,0.751197,0.786769,0.767251,0.793257,0.765723,0.725968,0.837817,0.871517,0.883852
0.013052,0.000284,0.500000,0.004099,0.388696,0.078658,0.543731,0.266801,0.737632,0.811115,0.760529,0.798375,0.776564,0.802691,0.773416,0.730716,0.846326,0.877655,0.889479
0.012464,0.000539,0.500000,0.004015,0.384375,0.079224,0.542762,0.272914,0.732228,0.808155,0.756791,0.794240,0.772433,0.801558,0.772001,0.731019,0.845080,0.871892,0.886300
0.013233,0.000084,0.500000,0.004416,0.379142,0.078711,0.535660,0.272806,0.750478,0.830001,0.773746,0.816510,0.793112,0.823287,0.790717,0.749705,0.866084,0.883408,0.904609
0.012776,0.000303,0.500000,0.003861,0.382200,0.079238,0.537178,0.272190,0.747337,0.824597,0.775506,0.810254,0.788949,0.817141,0.788216,0.749178,0.859620,0.885521,0.894934
0.012898,0.000629,0.500000,0.004184,0.384187,0.078309,0.537931,0.268725,0.749073,0.833562,0.777628,0.819196,0.793823,0.824480,0.791309,0.748964,0.867127,0.885735,0.900869
0.012641,0.000579,0.500000,0.004415,0.383435,0.079025,0.536166,0.264948,0.743482,0.826695,0.777046,0.812796,0.792848,0.819745,0.792419,0.754594,0.862368,0.888436,0.898795
0.013254,0.000471,0.500000,0.004416,0.385010,0.079146,0.534766,0.268946,0.752008,0.831610,0.779485,0.816187,0.798779,0.824728,0.796304,0.757649,0.866205,0.890319,0.901121
0.012922,0.000391,0.500000,0.004275,0.380097,0.078870,0.538506,0.262053,0.750221,0.826422,0.773853,0.813680,0.791127,0.819400,0.788722,0.747531,0.863709,0.883835,0.899009
